,applicant_id,week_number,behaviour,score
3358,19060205,8,Studious,4
3359,19060205,8,Imaginative,8
3360,19070159,1,Analytic,4
3361,19070159,1,Independent,3
3362,19070159,1,Determined,4
3363,19070159,1,Professional,4
3364,19070159,1,Studious,3
3365,19070159,1,Imaginative,2
3366,19070159,2,Analytic,4
3367,19070159,2,Independent,2
3368,19070159,2,Determined,2
3369,19070159,2,Professional,3
3370,19070159,2,Studious,1
3371,19070159,2,Imaginative,1
3372,19070159,3,Analytic,1
3373,19070159,3,Independent,3
3374,19070159,3,Determined,1
3375,19070159,3,Professional,5
3376,19070159,3,Studious,1
3377,19070159,3,Imaginative,2
3378,19070159,4,Analytic,6
3379,19070159,4,Independent,4
3380,19070159,4,Determined,8
3381,19070159,4,Professional,4
3382,19070159,4,Studious,4
3383,19070159,4,Imaginative,7
3384,19070159,5,Analytic,8
3385,19070159,5,Independent,3
3386,19070159,5,Determined,8
3387,19070159,5,Professional,8
3388,19070159,5,Studious,4
3389,19070159,5,Imaginative,6
3390,19070159,6,Analytic,6
3391,19070159,6,Independent,5
3392,19070159,6,Determined,3
3393,19070159,6,Professional,8
3394,19070159,6,Studious,8
3395,19070159,6,Imaginative,5
3396,19070159,7,Analytic,8
3397,19070159,7,Independent,7
3398,19070159,7,Determined,7
3399,19070159,7,Professional,6
3400,19070159,7,Studious,6
3401,19070159,7,Imaginative,8
3402,19070159,8,Analytic,8
3403,19070159,8,Independent,8
3404,19070159,8,Determined,5
3405,19070159,8,Professional,8
3406,19070159,8,Studious,8
3407,19070159,8,Imaginative,3
3408,19070236,1,Analytic,7
3409,19070236,1,Independent,1
3410,19070236,1,Determined,4
3411,19070236,1,Professional,2
3412,19070236,1,Studious,2
3413,19070236,1,Imaginative,3
3414,19070236,2,Analytic,1
3415,19070236,2,Independent,5
3416,19070236,2,Determined,3
3417,19070236,2,Professional,3
3418,19070236,2,Studious,3
3419,19070236,2,Imaginative,3
3420,19070236,3,Analytic,4
3421,19070236,3,Independent,7
3422,19070236,3,Determined,4
3423,19070236,3,Professional,3
3424,19070236,3,Studious,1
3425,19070236,3,Imaginative,4
3426,19070236,4,Analytic,4
3427,19070236,4,Independent,6
3428,19070236,4,Determined,8
3429,19070236,4,Professional,5
3430,19070236,4,Studious,5
3431,19070236,4,Imaginative,8
3432,19070236,5,Analytic,7
3433,19070236,5,Independent,8
3434,19070236,5,Determined,2
3435,19070236,5,Professional,8
3436,19070236,5,Studious,5
3437,19070236,5,Imaginative,3
3438,19070236,6,Analytic,2
3439,19070236,6,Independent,5
3440,19070236,6,Determined,6
3441,19070236,6,Professional,8
3442,19070236,6,Studious,7
3443,19070236,6,Imaginative,6
3444,19070236,7,Analytic,8
3445,19070236,7,Independent,8
3446,19070236,7,Determined,8
3447,19070236,7,Professional,8
3448,19070236,7,Studious,6
3449,19070236,7,Imaginative,8
3450,19070236,8,Analytic,8
3451,19070236,8,Independent,7
3452,19070236,8,Determined,8
3453,19070236,8,Professional,7
3454,19070236,8,Studious,5
3455,19070236,8,Imaginative,7
3456,19070116,1,Analytic,4
3457,19070116,1,Independent,2
3458,19070116,1,Determined,2
3459,19070116,1,Professional,3
3460,19070116,1,Studious,1
3461,19070116,1,Imaginative,6
3462,19070116,2,Analytic,1
3463,19070116,2,Independent,4
3464,19070116,2,Determined,4
3465,19070116,2,Professional,2
3466,19070116,2,Studious,1
3467,19070116,2,Imaginative,5
3468,19070116,3,Analytic,2
3469,19070116,3,Independent,2
3470,19070116,3,Determined,3
3471,19070116,3,Professional,1
3472,19070116,3,Studious,1
3473,19070116,3,Imaginative,6
3474,19070116,4,Analytic,8
3475,19070116,4,Independent,8
3476,19070116,4,Determined,6
3477,19070116,4,Professional,7
3478,19070116,4,Studious,8
3479,19070116,4,Imaginative,7
3480,19070116,5,Analytic,6
3481,19070116,5,Independent,6
3482,19070116,5,Determined,8
3483,19070116,5,Professional,8
3484,19070116,5,Studious,8
3485,19070116,5,Imaginative,3
3486,19070116,6,Analytic,8
3487,19070116,6,Independent,8
3488,19070116,6,Determined,3
3489,19070116,6,Professional,4
3490,19070116,6,Studious,4
3491,19070116,6,Imaginative,2
3492,19070116,7,Analytic,8
3493,19070116,7,Independent,5
3494,19070116,7,Determined,3
3495,19070116,7,Professional,7
3496,19070116,7,Studious,4
3497,19070116,7,Imaginative,2
3498,19070116,8,Analytic,8
3499,19070116,8,Independent,8
3500,19070116,8,Determined,8
3501,19070116,8,Professional,8
3502,19070116,8,Studious,6
3503,19070116,8,Imaginative,8
3504,19080407,1,Analytic,3
3505,19080407,1,Independent,5
3506,19080407,1,Determined,2
3507,19080407,1,Professional,1
3508,19080407,1,Studious,3
3509,19080407,1,Imaginative,5
3510,19080407,2,Analytic,4
3511,19080407,2,Independent,1
3512,19080407,2,Determined,1
3513,19080407,2,Professional,4
3514,19080407,2,Studious,4
3515,19080407,2,Imaginative,4
3516,19080407,3,Analytic,5
3517,19080407,3,Independent,4
3518,19080407,3,Determined,6
3519,19080407,3,Professional,2
3520,19080407,3,Studious,7
3521,19080407,3,Imaginative,3
3522,19080407,4,Analytic,8
3523,19080407,4,Independent,4
3524,19080407,4,Determined,6
3525,19080407,4,Professional,4
3526,19080407,4,Studious,6
3527,19080407,4,Imaginative,5
3528,19080407,5,Analytic,8
3529,19080407,5,Independent,5
3530,19080407,5,Determined,8
3531,19080407,5,Professional,8
3532,19080407,5,Studious,5
3533,19080407,5,Imaginative,7
3534,19080407,6,Analytic,6
3535,19080407,6,Independent,4
3536,19080407,6,Determined,8
3537,19080407,6,Professional,6
3538,19080407,6,Studious,7
3539,19080407,6,Imaginative,5
3540,19080407,7,Analytic,8
3541,19080407,7,Independent,7
3542,19080407,7,Determined,8
3543,19080407,7,Professional,8
3544,19080407,7,Studious,8
3545,19080407,7,Imaginative,8
3546,19080407,8,Analytic,6
3547,19080407,8,Independent,8
3548,19080407,8,Determined,6
3549,19080407,8,Professional,8
3550,19080407,8,Studious,8
3551,19080407,8,Imaginative,8
3552,19080046,1,Analytic,2
3553,19080046,1,Independent,3
3554,19080046,1,Determined,4
3555,19080046,1,Professional,2
3556,19080046,1,Studious,4
3557,19080046,1,Imaginative,3
3558,19080046,2,Analytic,2
3559,19080046,2,Independent,1
3560,19080046,2,Determined,2
3561,19080046,2,Professional,2
3562,19080046,2,Studious,2
3563,19080046,2,Imaginative,3
3564,19080046,3,Analytic,2
3565,19080046,3,Independent,1
3566,19080046,3,Determined,2
3567,19080046,3,Professional,1
3568,19080046,3,Studious,2
3569,19080046,3,Imaginative,6
3570,19080046,4,Analytic,6
3571,19080046,4,Independent,8
3572,19080046,4,Determined,4
3573,19080046,4,Professional,8
3574,19080046,4,Studious,3
3575,19080046,4,Imaginative,6
3576,19080046,5,Analytic,3
3577,19080046,5,Independent,6
3578,19080046,5,Determined,3
3579,19080046,5,Professional,7
3580,19080046,5,Studious,7
3581,19080046,5,Imaginative,4
3582,19080046,6,Analytic,6
3583,19080046,6,Independent,7
3584,19080046,6,Determined,7
3585,19080046,6,Professional,8
3586,19080046,6,Studious,3
3587,19080046,6,Imaginative,3
3588,19080046,7,Analytic,7
3589,19080046,7,Independent,7
3590,19080046,7,Determined,8
3591,19080046,7,Professional,8
3592,19080046,7,Studious,8
3593,19080046,7,Imaginative,8
3594,19080046,8,Analytic,5
3595,19080046,8,Independent,8
3596,19080046,8,Determined,8
3597,19080046,8,Professional,8
3598,19080046,8,Studious,8
3599,19080046,8,Imaginative,8
3600,19080418,1,Analytic,3
3601,19080418,1,Independent,6
3602,19080418,1,Determined,3
3603,19080418,1,Professional,4
3604,19080418,1,Studious,3
3605,19080418,1,Imaginative,5
3606,19080418,2,Analytic,1
3607,19080418,2,Independent,1
3608,19080418,2,Determined,3
3609,19080418,2,Professional,6
3610,19080418,2,Studious,3
3611,19080418,2,Imaginative,2
3612,19080418,3,Analytic,6
3613,19080418,3,Independent,1
3614,19080418,3,Determined,4
3615,19080418,3,Professional,3
3616,19080418,3,Studious,5
3617,19080418,3,Imaginative,3
3618,19080418,4,Analytic,6
3619,19080418,4,Independent,8
3620,19080418,4,Determined,6
3621,19080418,4,Professional,3
3622,19080418,4,Studious,7
3623,19080418,4,Imaginative,8
3624,19080418,5,Analytic,7
3625,19080418,5,Independent,6
3626,19080418,5,Determined,6
3627,19080418,5,Professional,2
3628,19080418,5,Studious,8
3629,19080418,5,Imaginative,4
3630,19080418,6,Analytic,6
3631,19080418,6,Independent,5
3632,19080418,6,Determined,5
3633,19080418,6,Professional,7
3634,19080418,6,Studious,4
3635,19080418,6,Imaginative,2
3636,19080418,7,Analytic,8
3637,19080418,7,Independent,8
3638,19080418,7,Determined,8
3639,19080418,7,Professional,8
3640,19080418,7,Studious,7
3641,19080418,7,Imaginative,7
3642,19080418,8,Analytic,8
3643,19080418,8,Independent,8
3644,19080418,8,Determined,8
3645,19080418,8,Professional,8
3646,19080418,8,Studious,8
3647,19080418,8,Imaginative,4
3648,19080051,1,Analytic,5
3649,19080051,1,Independent,2
3650,19080051,1,Determined,2
3651,19080051,1,Professional,3
3652,19080051,1,Studious,3
3653,19080051,1,Imaginative,3
3654,19080051,2,Analytic,3
3655,19080051,2,Independent,4
3656,19080051,2,Determined,4
3657,19080051,2,Professional,2
3658,19080051,2,Studious,3
3659,19080051,2,Imaginative,3
3660,19080051,3,Analytic,1
3661,19080051,3,Independent,5
3662,19080051,3,Determined,4
3663,19080051,3,Professional,2
3664,19080051,3,Studious,5
3665,19080051,3,Imaginative,5
3666,19080051,4,Analytic,7
3667,19080051,4,Independent,6
3668,19080051,4,Determined,6
3669,19080051,4,Professional,3
3670,19080051,4,Studious,4
3671,19080051,4,Imaginative,4
3672,19080051,5,Analytic,6
3673,19080051,5,Independent,3
3674,19080051,5,Determined,6
3675,19080051,5,Professional,5
3676,19080051,5,Studious,7
3677,19080051,5,Imaginative,8
3678,19080051,6,Analytic,6
3679,19080051,6,Independent,6
3680,19080051,6,Determined,6
3681,19080051,6,Professional,2
3682,19080051,6,Studious,5
3683,19080051,6,Imaginative,4
3684,19080051,7,Analytic,7
3685,19080051,7,Independent,8
3686,19080051,7,Determined,8
3687,19080051,7,Professional,7
3688,19080051,7,Studious,5
3689,19080051,7,Imaginative,7
3690,19080051,8,Analytic,7
3691,19080051,8,Independent,7
3692,19080051,8,Determined,8
3693,19080051,8,Professional,8
3694,19080051,8,Studious,8
3695,19080051,8,Imaginative,8
3696,19080393,1,Analytic,3
3697,19080393,1,Independent,2
3698,19080393,1,Determined,2
3699,19080393,1,Professional,3
3700,19080393,1,Studious,2
3701,19080393,1,Imaginative,2
3702,19080393,2,Analytic,1
3703,19080393,2,Independent,1
3704,19080393,2,Determined,3
3705,19080393,2,Professional,2
3706,19080393,2,Studious,3
3707,19080393,2,Imaginative,5
3708,19080393,3,Analytic,2
3709,19080393,3,Independent,6
3710,19080393,3,Determined,6
3711,19080393,3,Professional,3
3712,19080393,3,Studious,2
3713,19080393,3,Imaginative,2
3714,19080393,4,Analytic,6
3715,19080393,4,Independent,3
3716,19080393,4,Determined,6
3717,19080393,4,Professional,7
3718,19080393,4,Studious,4
3719,19080393,4,Imaginative,8
3720,19080393,5,Analytic,6
3721,19080393,5,Independent,6
3722,19080393,5,Determined,8
3723,19080393,5,Professional,7
3724,19080393,5,Studious,8
3725,19080393,5,Imaginative,5
3726,19080393,6,Analytic,7
3727,19080393,6,Independent,3
3728,19080393,6,Determined,5
3729,19080393,6,Professional,5
3730,19080393,6,Studious,3
3731,19080393,6,Imaginative,6
3732,19080393,7,Analytic,5
3733,19080393,7,Independent,8
3734,19080393,7,Determined,7
3735,19080393,7,Professional,8
3736,19080393,7,Studious,7
3737,19080393,7,Imaginative,8
3738,19080393,8,Analytic,8
3739,19080393,8,Independent,8
3740,19080393,8,Determined,8
3741,19080393,8,Professional,6
3742,19080393,8,Studious,8
3743,19080393,8,Imaginative,4
3744,19080211,1,Analytic,5
3745,19080211,1,Independent,4
3746,19080211,1,Determined,3
3747,19080211,1,Professional,6
3748,19080211,1,Studious,2
3749,19080211,1,Imaginative,4
3750,19080211,2,Analytic,8
3751,19080211,2,Independent,4
3752,19080211,2,Determined,1
3753,19080211,2,Professional,4
3754,19080211,2,Studious,4
3755,19080211,2,Imaginative,2
3756,19080211,3,Analytic,7
3757,19080211,3,Independent,3
3758,19080211,3,Determined,2
3759,19080211,3,Professional,1
3760,19080211,3,Studious,1
3761,19080211,3,Imaginative,3
3762,19080211,4,Analytic,8
3763,19080211,4,Independent,4
3764,19080211,4,Determined,8
3765,19080211,4,Professional,5
3766,19080211,4,Studious,5
3767,19080211,4,Imaginative,7
3768,19080211,5,Analytic,5
3769,19080211,5,Independent,7
3770,19080211,5,Determined,4
3771,19080211,5,Professional,6
3772,19080211,5,Studious,8
3773,19080211,5,Imaginative,8
3774,19080211,6,Analytic,2
3775,19080211,6,Independent,4
3776,19080211,6,Determined,7
3777,19080211,6,Professional,8
3778,19080211,6,Studious,6
3779,19080211,6,Imaginative,8
3780,19080211,7,Analytic,8
3781,19080211,7,Independent,8
3782,19080211,7,Determined,5
3783,19080211,7,Professional,7
3784,19080211,7,Studious,6
3785,19080211,7,Imaginative,8
3786,19080211,8,Analytic,8
3787,19080211,8,Independent,8
3788,19080211,8,Determined,6
3789,19080211,8,Professional,6
3790,19080211,8,Studious,7
3791,19080211,8,Imaginative,8
3792,19080341,1,Analytic,1
3793,19080341,1,Independent,1
3794,19080341,1,Determined,2
3795,19080341,1,Professional,3
3796,19080341,1,Studious,1
3797,19080341,1,Imaginative,4
3798,19080341,2,Analytic,6
3799,19080341,2,Independent,2
3800,19080341,2,Determined,4
3801,19080341,2,Professional,1
3802,19080341,2,Studious,2
3803,19080341,2,Imaginative,3
3804,19080341,3,Analytic,4
3805,19080341,3,Independent,2
3806,19080341,3,Determined,2
3807,19080341,3,Professional,2
3808,19080341,3,Studious,2
3809,19080341,3,Imaginative,4
3810,19080341,4,Analytic,5
3811,19080341,4,Independent,4
3812,19080341,4,Determined,7
3813,19080341,4,Professional,4
3814,19080341,4,Studious,6
3815,19080341,4,Imaginative,4
3816,19080341,5,Analytic,8
3817,19080341,5,Independent,7
3818,19080341,5,Determined,5
3819,19080341,5,Professional,4
3820,19080341,5,Studious,5
3821,19080341,5,Imaginative,2
3822,19080341,6,Analytic,8
3823,19080341,6,Independent,3
3824,19080341,6,Determined,4
3825,19080341,6,Professional,3
3826,19080341,6,Studious,8
3827,19080341,6,Imaginative,3
3828,19080341,7,Analytic,6
3829,19080341,7,Independent,8
3830,19080341,7,Determined,8
3831,19080341,7,Professional,8
3832,19080341,7,Studious,8
3833,19080341,7,Imaginative,7
3834,19080341,8,Analytic,8
3835,19080341,8,Independent,8
3836,19080341,8,Determined,8
3837,19080341,8,Professional,6
3838,19080341,8,Studious,8
3839,19080341,8,Imaginative,8
3840,19080386,1,Analytic,5
3841,19080386,1,Independent,3
3842,19080386,1,Determined,4
3843,19080386,1,Professional,3
3844,19080386,1,Studious,4
3845,19080386,1,Imaginative,2
3846,19080386,2,Analytic,1
3847,19080386,2,Independent,1
3848,19080386,2,Determined,5
3849,19080386,2,Professional,2
3850,19080386,2,Studious,4
3851,19080386,2,Imaginative,5
3852,19080386,3,Analytic,1
3853,19080386,3,Independent,2
3854,19080386,3,Determined,2
3855,19080386,3,Professional,2
3856,19080386,3,Studious,3
3857,19080386,3,Imaginative,3
3858,19080386,4,Analytic,5
3859,19080386,4,Independent,3
3860,19080386,4,Determined,3
3861,19080386,4,Professional,7
3862,19080386,4,Studious,8
3863,19080386,4,Imaginative,4
3864,19080386,5,Analytic,7
3865,19080386,5,Independent,5
3866,19080386,5,Determined,4
3867,19080386,5,Professional,7
3868,19080386,5,Studious,7
3869,19080386,5,Imaginative,8
3870,19080386,6,Analytic,3
3871,19080386,6,Independent,8
3872,19080386,6,Determined,8
3873,19080386,6,Professional,7
3874,19080386,6,Studious,7
3875,19080386,6,Imaginative,4
3876,19080386,7,Analytic,8
3877,19080386,7,Independent,7
3878,19080386,7,Determined,8
3879,19080386,7,Professional,8
3880,19080386,7,Studious,7
3881,19080386,7,Imaginative,8
3882,19080386,8,Analytic,8
3883,19080386,8,Independent,8
3884,19080386,8,Determined,8
3885,19080386,8,Professional,8
3886,19080386,8,Studious,8
3887,19080386,8,Imaginative,7
3888,19080191,1,Analytic,3
3889,19080191,1,Independent,4
3890,19080191,1,Determined,3
3891,19080191,1,Professional,1
3892,19080191,1,Studious,3
3893,19080191,1,Imaginative,5
3894,19080191,2,Analytic,2
3895,19080191,2,Independent,3
3896,19080191,2,Determined,4
3897,19080191,2,Professional,1
3898,19080191,2,Studious,4
3899,19080191,2,Imaginative,2
3900,19080191,3,Analytic,2
3901,19080191,3,Independent,7
3902,19080191,3,Determined,1
3903,19080191,3,Professional,1
3904,19080191,3,Studious,7
3905,19080191,3,Imaginative,5
3906,19080191,4,Analytic,6
3907,19080191,4,Independent,4
3908,19080191,4,Determined,8
3909,19080191,4,Professional,1
3910,19080191,4,Studious,7
3911,19080191,4,Imaginative,7
3912,19080191,5,Analytic,7
3913,19080191,5,Independent,7
3914,19080191,5,Determined,6
3915,19080191,5,Professional,6
3916,19080191,5,Studious,4
3917,19080191,5,Imaginative,4
3918,19080191,6,Analytic,7
3919,19080191,6,Independent,6
3920,19080191,6,Determined,5
3921,19080191,6,Professional,8
3922,19080191,6,Studious,8
3923,19080191,6,Imaginative,8
3924,19080191,7,Analytic,8
3925,19080191,7,Independent,5
3926,19080191,7,Determined,5
3927,19080191,7,Professional,6
3928,19080191,7,Studious,8
3929,19080191,7,Imaginative,8
3930,19080191,8,Analytic,8
3931,19080191,8,Independent,8
3932,19080191,8,Determined,4
3933,19080191,8,Professional,8
3934,19080191,8,Studious,8
3935,19080191,8,Imaginative,8
3936,19090034,1,Analytic,4
3937,19090034,1,Independent,5
3938,19090034,1,Determined,2
3939,19090034,1,Professional,1
3940,19090034,1,Studious,4
3941,19090034,1,Imaginative,1
3942,19090034,2,Analytic,4
3943,19090034,2,Independent,5
3944,19090034,2,Determined,3
3945,19090034,2,Professional,3
3946,19090034,2,Studious,3
3947,19090034,2,Imaginative,3
3948,19090034,3,Analytic,4
3949,19090034,3,Independent,4
3950,19090034,3,Determined,2
3951,19090034,3,Professional,2
3952,19090034,3,Studious,3
3953,19090034,3,Imaginative,3
3954,19090034,4,Analytic,6
3955,19090034,4,Independent,8
3956,19090034,4,Determined,5
3957,19090034,4,Professional,2
3958,19090034,4,Studious,6
3959,19090034,4,Imaginative,8
3960,19090034,5,Analytic,5
3961,19090034,5,Independent,5
3962,19090034,5,Determined,3
3963,19090034,5,Professional,8
3964,19090034,5,Studious,8
3965,19090034,5,Imaginative,7
3966,19090034,6,Analytic,1
3967,19090034,6,Independent,8
3968,19090034,6,Determined,4
3969,19090034,6,Professional,8
3970,19090034,6,Studious,4
3971,19090034,6,Imaginative,8
3972,19090034,7,Analytic,8
3973,19090034,7,Independent,6
3974,19090034,7,Determined,5
3975,19090034,7,Professional,5
3976,19090034,7,Studious,6
3977,19090034,7,Imaginative,8
3978,19090034,8,Analytic,8
3979,19090034,8,Independent,5
3980,19090034,8,Determined,8
3981,19090034,8,Professional,8
3982,19090034,8,Studious,7
3983,19090034,8,Imaginative,8
3984,19090270,1,Analytic,3
3985,19090270,1,Independent,1
3986,19090270,1,Determined,3
3987,19090270,1,Professional,4
3988,19090270,1,Studious,6
3989,19090270,1,Imaginative,5
3990,19090270,2,Analytic,1
3991,19090270,2,Independent,3
3992,19090270,2,Determined,2
3993,19090270,2,Professional,1
3994,19090270,2,Studious,7
3995,19090270,2,Imaginative,1
3996,19090270,3,Analytic,4
3997,19090270,3,Independent,2
3998,19090270,3,Determined,3
3999,19090270,3,Professional,5
4000,19090270,3,Studious,4
4001,19090270,3,Imaginative,6
4002,19090270,4,Analytic,3
4003,19090270,4,Independent,8
4004,19090270,4,Determined,5
4005,19090270,4,Professional,5
