,applicant_id,language_name,score
6449,19050314,0,5
6450,19050314,7,1
6451,19050315,2,3
6452,19050316,4,4
6453,19050316,0,2
6454,19050316,2,4
6455,19050316,7,3
6456,19050316,8,1
6457,19050317,0,5
6458,19050317,1,1
6459,19050317,5,1
6460,19050318,0,5
6461,19050318,6,2
6462,19050320,4,1
6463,19050320,6,3
6464,19050320,2,5
6465,19050322,4,1
6466,19050322,1,1
6467,19050322,6,2
6468,19050322,2,4
6469,19050322,5,4
6470,19050322,3,2
6471,19050325,4,3
6472,19050325,0,1
6473,19050325,1,6
6474,19050325,2,2
6475,19050326,4,7
6476,19050326,1,4
6477,19050326,5,3
6478,19050327,4,3
6479,19050327,1,2
6480,19050327,2,5
6481,19050329,4,2
6482,19050329,2,2
6483,19050329,5,6
6484,19050329,3,3
6485,19050330,4,7
6486,19050330,6,1
6487,19050330,2,3
6488,19050330,7,1
6489,19050330,8,1
6490,19050331,,0
6491,19050333,7,1
6492,19050333,8,3
6493,19050333,5,2
6494,19050334,1,5
6495,19050334,6,2
6496,19050334,7,4
6497,19050334,5,3
6498,19050334,3,2
6499,19050335,0,3
6500,19050335,1,6
6501,19050335,2,2
6502,19050335,7,4
6503,19050335,8,1
6504,19050337,4,3
6505,19050337,0,3
6506,19050337,6,5
6507,19050337,2,2
6508,19050337,7,1
6509,19050337,8,2
6510,19050337,5,2
6511,19050338,1,5
6512,19050338,8,1
6513,19050338,3,6
6514,19050339,1,6
6515,19050339,8,3
6516,19050340,0,2
6517,19050340,2,1
6518,19050340,7,3
6519,19050340,8,3
6520,19050340,5,2
6521,19050341,8,3
6522,19050341,5,1
6523,19050341,3,2
6524,19050342,2,5
6525,19050344,4,1
6526,19050344,7,5
6527,19050344,8,1
6528,19050344,5,7
6529,19050344,3,6
6530,19050345,0,2
6531,19050345,6,3
6532,19050345,2,5
6533,19050345,7,5
6534,19050347,4,2
6535,19050347,6,2
6536,19050347,2,3
6537,19050347,7,2
6538,19050347,5,5
6539,19050347,3,5
6540,19050349,4,2
6541,19050349,3,2
6542,19050350,4,3
6543,19050350,8,1
6544,19050351,6,6
6545,19050351,5,2
6546,19050352,4,3
6547,19050352,7,5
6548,19050354,4,1
6549,19050354,0,3
6550,19050354,1,3
6551,19050354,7,6
6552,19050354,5,1
6553,19050354,3,1
6554,19050356,0,1
6555,19050356,6,4
6556,19050356,5,4
6557,19050356,3,3
6558,19050358,4,3
6559,19050358,2,2
6560,19050359,7,4
6561,19050359,5,2
6562,19050360,4,3
6563,19050360,0,6
6564,19050360,6,5
6565,19050360,5,2
6566,19050360,3,5
6567,19050362,0,4
6568,19050362,2,1
6569,19050362,5,3
6570,19050362,3,1
6571,19050364,4,2
6572,19050364,0,4
6573,19050364,7,4
6574,19050364,8,3
6575,19050364,5,1
6576,19050364,3,3
6577,19050365,4,1
6578,19050365,1,8
6579,19050365,8,3
6580,19050365,3,7
6581,19050366,1,1
6582,19050366,2,2
6583,19050366,3,1
6584,19050367,0,1
6585,19050367,6,1
6586,19050367,2,2
6587,19050367,7,3
6588,19050368,4,3
6589,19050368,6,6
6590,19050369,1,1
6591,19050369,2,3
6592,19050371,0,3
6593,19050371,1,3
6594,19050371,6,1
6595,19050371,7,2
6596,19050371,3,2
6597,19050372,4,2
6598,19050372,0,6
6599,19050373,1,10
6600,19050373,3,2
6601,19050375,4,4
6602,19050375,6,8
6603,19050375,2,3
6604,19050375,7,4
6605,19050376,4,4
6606,19050376,0,5
6607,19050376,1,2
6608,19050376,2,7
6609,19050377,4,4
6610,19050377,0,3
6611,19050377,1,3
6612,19050377,2,2
6613,19050377,5,3
6614,19050377,3,5
6615,19050378,0,1
6616,19050378,1,5
6617,19050378,2,1
6618,19050379,0,2
6619,19050379,5,1
6620,19050379,3,2
6621,19050380,2,1
6622,19050380,5,5
6623,19050380,3,1
6624,19050382,6,5
6625,19050382,2,3
6626,19050382,8,2
6627,19050384,6,3
6628,19050384,3,2
6629,19050386,0,7
6630,19050386,2,3
6631,19050386,8,1
6632,19050386,3,3
6633,19050387,7,3
6634,19050388,0,3
6635,19050388,2,4
6636,19050388,8,3
6637,19050389,0,4
6638,19050389,6,4
6639,19050389,2,3
6640,19050389,5,5
6641,19110003,1,2
6642,19110003,6,3
6643,19110003,2,2
6644,19110003,7,1
6645,19110004,0,3
6646,19110004,1,2
6647,19110004,2,1
6648,19110004,5,1
6649,19110004,3,4
6650,19110006,0,4
6651,19110006,7,4
6652,19110007,4,2
6653,19110007,6,1
6654,19110007,2,5
6655,19110007,8,1
6656,19110007,5,4
6657,19110007,3,4
6658,19110010,4,1
6659,19110010,1,5
6660,19110010,8,1
6661,19110010,3,4
6662,19110011,0,3
6663,19110011,2,3
6664,19110011,7,3
6665,19110011,5,5
6666,19110011,3,5
6667,19110014,0,1
6668,19110014,1,1
6669,19110014,6,2
6670,19110014,2,2
6671,19110014,3,4
6672,19110017,6,3
6673,19110017,3,4
6674,19110021,4,2
6675,19110022,4,5
6676,19110022,0,7
6677,19110022,1,3
6678,19110022,2,3
6679,19110022,8,2
6680,19110022,5,2
6681,19110023,0,2
6682,19110023,1,3
6683,19110023,2,3
6684,19110023,7,1
6685,19110024,4,7
6686,19110024,7,4
6687,19110026,4,4
6688,19110026,0,2
6689,19110026,6,1
6690,19110026,7,3
6691,19110026,5,1
6692,19110029,6,1
6693,19110029,2,7
6694,19110029,7,1
6695,19110030,4,5
6696,19110030,1,4
6697,19110030,6,3
6698,19110030,2,3
6699,19110031,4,6
6700,19110031,0,2
6701,19110032,0,5
6702,19110032,6,4
6703,19110033,4,1
6704,19110034,0,3
6705,19110034,1,2
6706,19110034,2,2
6707,19110034,5,2
6708,19110035,8,1
6709,19110035,3,3
6710,19110038,8,5
6711,19110038,5,1
6712,19110038,3,1
6713,19110039,1,1
6714,19110039,7,1
6715,19110039,5,2
6716,19110040,6,1
6717,19110040,8,1
6718,19110040,3,3
6719,19110040,6,1
6720,19110040,8,1
6721,19110040,3,3
6722,19110041,1,5
6723,19110041,6,7
6724,19110041,2,3
6725,19110041,7,1
6726,19110042,4,4
6727,19110042,1,1
6728,19110042,7,2
6729,19110042,8,3
6730,19110042,5,3
6731,19110042,3,1
6732,19110048,8,1
6733,19110048,3,2
6734,19110050,0,3
6735,19110050,6,2
6736,19110050,7,4
6737,19110051,4,3
6738,19110051,0,5
6739,19110051,3,6
6740,19110052,4,1
6741,19110052,0,3
6742,19110052,1,4
6743,19110052,5,1
6744,19110053,4,6
6745,19110053,6,3
6746,19110053,5,3
6747,19110056,4,1
6748,19110056,6,6
6749,19110056,2,5
6750,19110058,0,4
6751,19110058,6,2
6752,19110058,7,5
6753,19110058,3,1
6754,19110061,0,2
6755,19110061,2,1
6756,19110061,7,5
6757,19110065,6,5
6758,19110065,5,1
6759,19110066,0,4
6760,19110066,1,3
6761,19110066,6,3
6762,19110066,7,2
6763,19110066,8,3
6764,19110066,5,1
6765,19110068,1,1
6766,19110069,,0
6767,19110070,0,2
6768,19110070,2,1
6769,19110070,3,4
6770,19110071,4,1
6771,19110071,1,4
6772,19110071,5,5
6773,19110071,3,2
6774,19110072,4,3
6775,19110072,3,4
6776,19110073,4,2
6777,19110073,1,4
6778,19110073,2,2
6779,19110073,8,5
6780,19110073,5,3
6781,19110075,0,5
6782,19110075,1,4
6783,19110075,6,4
6784,19110078,6,3
6785,19110078,2,3
6786,19110078,7,4
6787,19110078,3,2
6788,19110080,4,2
6789,19110080,0,3
6790,19110080,1,4
6791,19110080,6,2
6792,19110080,2,1
6793,19110080,7,3
6794,19110080,3,2
6795,19110081,0,3
6796,19110081,5,3
6797,19110084,4,1
6798,19110084,0,1
6799,19110084,7,2
6800,19110085,6,2
6801,19110085,5,1
6802,19110088,4,4
6803,19110088,1,5
6804,19110088,8,4
6805,19110088,5,2
6806,19110092,1,3
6807,19110092,2,2
6808,19110092,5,1
6809,19110093,0,5
6810,19110093,6,2
6811,19110094,4,4
6812,19110094,0,1
6813,19110094,7,3
6814,19110095,1,3
6815,19110095,2,5
6816,19110095,7,5
6817,19110095,3,9
6818,19110096,5,3
6819,19110098,6,3
6820,19110098,7,1
6821,19110098,8,1
6822,19110098,5,3
6823,19110100,4,3
6824,19110100,2,2
6825,19110100,7,5
6826,19110100,3,5
6827,19110101,4,4
6828,19110101,0,1
6829,19110106,4,1
6830,19110106,6,5
6831,19110106,8,2
6832,19110106,3,4
6833,19110108,4,2
6834,19110108,6,2
6835,19110108,2,1
6836,19110108,8,4
6837,19110109,4,2
6838,19110109,2,5
6839,19110110,4,3
6840,19110110,0,2
6841,19110110,2,2
6842,19110110,8,3
6843,19110110,3,4
6844,19110111,4,5
6845,19110112,4,2
6846,19110112,7,2
6847,19110116,4,3
6848,19110116,0,2
6849,19110116,2,3
6850,19110117,4,4
6851,19110117,8,3
6852,19110117,5,4
6853,19110118,0,5
6854,19110118,8,3
6855,19110118,3,3
6856,19110119,0,3
6857,19110119,6,3
6858,19110119,3,6
6859,19110122,1,3
6860,19110122,6,1
6861,19110122,3,1
6862,19110125,6,3
6863,19110125,7,3
6864,19110127,4,4
6865,19110127,2,2
6866,19110127,5,2
6867,19110127,3,2
6868,19110129,7,2
6869,19110129,5,1
6870,19110131,4,3
6871,19110131,3,1
6872,19110133,4,2
6873,19110133,0,6
6874,19110133,5,4
6875,19110137,4,4
6876,19110137,7,4
6877,19110138,4,3
6878,19110142,4,3
6879,19110142,0,2
6880,19110142,8,4
6881,19110142,5,3
6882,19110147,4,6
6883,19110147,0,3
6884,19110147,8,1
6885,19110147,5,3
6886,19110149,4,4
6887,19110149,0,1
6888,19110149,1,5
6889,19110149,7,5
6890,19110149,5,6
6891,19110151,4,3
6892,19110151,1,1
6893,19110151,3,2
6894,19110152,7,2
6895,19110152,5,6
6896,19110153,4,4
6897,19110153,1,1
6898,19110153,6,1
6899,19110153,7,6
6900,19110153,5,6
6901,19110154,6,1
6902,19110154,7,1
6903,19110154,5,4
6904,19110156,1,2
6905,19110156,6,4
6906,19110156,5,3
6907,19110157,4,3
6908,19110157,0,1
6909,19110157,3,3
6910,19110158,1,3
6911,19110158,7,1
6912,19110159,4,1
6913,19110159,0,3
6914,19110159,6,3
6915,19110159,2,4
6916,19110159,8,2
6917,19110160,1,1
6918,19110160,2,2
6919,19110160,7,4
6920,19110160,8,1
6921,19110162,6,1
6922,19110162,5,2
6923,19110165,0,2
6924,19110165,1,2
6925,19110166,5,7
6926,19110168,1,3
6927,19110168,7,3
6928,19110168,3,6
6929,19110170,1,3
6930,19110170,6,2
6931,19110170,2,7
6932,19110170,5,2
6933,19110170,3,2
6934,19110171,0,4
6935,19110171,8,2
6936,19110171,3,2
6937,19110173,4,4
6938,19110173,1,3
6939,19110173,2,4
6940,19110173,5,1
6941,19110176,4,2
6942,19110176,1,3
6943,19110176,8,3
6944,19110176,3,4
6945,19110179,0,3
6946,19110179,1,5
6947,19110179,3,6
6948,19110180,7,2
6949,19110181,0,7
6950,19110181,2,3
6951,19110181,3,2
6952,19110182,1,4
6953,19110182,6,2
6954,19110182,7,3
6955,19110182,8,3
6956,19110182,5,5
6957,19110183,1,1
6958,19110183,6,2
6959,19110183,8,1
6960,19110183,5,2
6961,19110183,3,1
6962,19110184,4,4
6963,19110184,1,4
6964,19110184,7,4
6965,19110186,4,4
6966,19110186,2,7
6967,19110186,7,4
6968,19110187,4,3
6969,19110187,6,5
6970,19110187,8,2
6971,19110187,3,1
6972,19110188,4,4
6973,19110188,0,5
6974,19110188,6,5
6975,19110188,7,4
6976,19110188,8,3
6977,19110188,3,4
6978,19110190,4,4
6979,19110190,6,1
6980,19110190,2,5
6981,19110190,8,2
6982,19110193,4,5
6983,19110193,1,3
6984,19110193,6,6
6985,19110193,2,2
6986,19110193,5,3
6987,19110193,3,4
6988,19110194,7,2
6989,19110195,0,2
6990,19110195,8,1
6991,19110196,4,1
6992,19110196,6,2
6993,19110196,7,3
6994,19110196,8,2
6995,19110197,1,3
6996,19110197,6,2
6997,19110197,5,2
6998,19110198,1,2
6999,19110198,2,4
7000,19110198,3,7
7001,19110200,0,2
7002,19110200,1,5
7003,19110200,5,3
7004,19110200,3,2
7005,19110201,1,3
7006,19110201,2,2
7007,19110201,8,2
7008,19110201,3,5
7009,19110204,,0
7010,19110206,4,1
7011,19110206,1,3
7012,19110206,6,3
7013,19110206,2,3
7014,19110206,7,1
7015,19110207,6,9
7016,19110207,3,3
7017,19110208,4,4
7018,19110208,0,5
7019,19110208,1,3
7020,19110208,6,5
7021,19110208,7,4
7022,19110208,8,1
7023,19110208,5,2
7024,19110209,1,2
7025,19110209,5,2
7026,19110210,1,2
7027,19110210,6,6
7028,19110210,8,3
7029,19110210,5,1
7030,19110211,4,2
7031,19110211,0,2
7032,19110211,1,5
7033,19110211,6,4
7034,19110211,7,3
7035,19110211,8,1
7036,19110212,6,4
7037,19110212,8,3
7038,19110217,0,7
7039,19110217,1,5
7040,19110217,2,6
7041,19110217,8,4
7042,19110217,3,3
7043,19110219,1,4
7044,19110219,7,4
7045,19110219,8,3
7046,19110224,2,5
7047,19110225,4,3
7048,19110225,1,5
7049,19110225,7,4
7050,19110225,8,4
7051,19110225,5,2
7052,19110226,4,3
7053,19110226,0,1
7054,19110226,1,8
7055,19110226,2,1
7056,19110226,3,2
7057,19110228,6,4
7058,19110232,4,2
7059,19110232,1,4
7060,19110232,6,4
7061,19110232,2,2
7062,19110233,0,4
7063,19110233,7,4
7064,19110233,3,7
7065,19110235,1,1
7066,19110236,4,1
7067,19110236,0,5
7068,19110236,6,7
7069,19110236,2,3
7070,19110236,8,2
7071,19110237,5,2
7072,19110238,0,2
7073,19110238,1,6
7074,19110238,6,6
7075,19110238,7,2
7076,19110238,3,2
7077,19110239,6,7
7078,19110239,3,5
7079,19110240,0,1
7080,19110240,5,1
7081,19110241,4,4
7082,19110241,8,1
7083,19110241,3,4
7084,19110242,2,2
7085,19110242,7,3
7086,19110243,0,3
7087,19110243,7,4
7088,19110243,3,3
7089,19110244,4,1
7090,19110244,7,2
7091,19110245,4,2
7092,19110245,6,1
7093,19110245,7,1
7094,19110245,8,4
7095,19110246,4,2
7096,19110246,1,3
7097,19110246,2,2
7098,19110246,7,5
7099,19110248,0,3
7100,19110248,1,1
7101,19110248,5,5
7102,19110249,4,2
7103,19110249,8,4
7104,19110252,4,2
7105,19110252,0,5
7106,19110253,1,2
7107,19110253,6,5
7108,19110253,3,1
7109,19110254,0,2
7110,19110254,6,1
7111,19110254,2,2
7112,19110254,7,2
7113,19110254,5,2
7114,19110255,0,3
7115,19110255,8,2
7116,19110256,1,4
7117,19110256,2,2
7118,19110257,1,2
7119,19110257,6,6
7120,19110257,7,1
7121,19110259,1,3
7122,19110259,6,2
7123,19110259,7,3
7124,19110261,0,3
7125,19110261,7,3
7126,19110262,4,2
7127,19110262,0,3
7128,19110264,4,2
7129,19110264,0,2
7130,19110264,1,5
7131,19110264,7,3
7132,19110264,5,3
7133,19110265,1,3
7134,19110265,6,3
7135,19110265,8,1
7136,19110265,5,3
7137,19110268,4,2
7138,19110268,6,4
7139,19110268,8,1
7140,19110268,3,7
7141,19110269,6,4
7142,19110269,8,1
7143,19110269,3,1
7144,19110271,8,3
7145,19110271,5,1
7146,19110272,4,5
7147,19110272,0,1
7148,19110272,1,5
7149,19110272,6,3
7150,19110272,7,3
7151,19110272,8,3
7152,19110272,3,3
7153,19110272,4,5
7154,19110272,0,1
7155,19110272,1,5
7156,19110272,6,3
7157,19110272,7,3
7158,19110272,8,3
7159,19110272,3,3
7160,19110273,0,5
7161,19110273,2,4
7162,19110273,7,1
7163,19110273,5,6
7164,19110274,0,1
7165,19110274,6,3
7166,19110275,0,3
7167,19110275,6,2
7168,19110275,2,6
7169,19110275,7,5
7170,19110276,0,2
7171,19110276,6,4
7172,19110276,2,1
7173,19110276,7,4
7174,19110276,3,1
7175,19110278,3,4
7176,19110281,6,2
7177,19110281,5,1
7178,19110282,1,2
7179,19110282,7,4
7180,19110282,5,3
7181,19110283,0,2
7182,19110283,8,1
7183,19110283,5,4
7184,19110283,3,4
7185,19110284,1,3
7186,19110284,2,1
7187,19110285,0,1
7188,19110285,6,5
7189,19110285,7,3
7190,19110286,6,1
7191,19110286,8,1
7192,19110286,5,2
7193,19110286,3,2
7194,19110287,6,2
7195,19110287,2,2
7196,19110290,0,3
7197,19110290,1,5
7198,19110290,6,2
7199,19110290,7,1
7200,19110290,5,5
7201,19110291,4,1
7202,19110291,2,2
7203,19110291,7,2
7204,19110293,0,6
7205,19110293,7,3
7206,19110293,3,1
7207,19110294,0,1
7208,19110294,1,7
7209,19110294,6,1
7210,19110295,1,3
7211,19110295,3,2
7212,19110296,7,1
7213,19110296,3,2
7214,19110298,4,3
7215,19110298,1,2
7216,19110298,6,2
7217,19110298,5,4
7218,19110301,1,6
7219,19110301,7,4
7220,19110302,4,2
7221,19110302,1,3
7222,19110302,7,6
7223,19110302,8,1
7224,19110303,4,3
7225,19110303,2,4
7226,19110303,7,3
7227,19110304,4,2
7228,19110304,6,4
7229,19110304,2,3
7230,19110304,3,4
7231,19110305,1,2
7232,19110306,1,3
7233,19110306,6,3
7234,19110306,2,3
7235,19110307,4,3
7236,19110307,5,5
7237,19110308,4,2
7238,19110308,7,3
7239,19110308,8,1
7240,19110308,3,7
7241,19110309,6,4
7242,19110309,7,4
7243,19110310,4,2
7244,19110310,0,5
7245,19110310,8,1
7246,19110310,3,1
7247,19110312,6,1
7248,19110313,2,1
7249,19110313,8,2
7250,19110314,1,1
7251,19110314,8,1
7252,19110314,5,4
7253,19110315,1,3
7254,19110315,6,6
7255,19110316,4,3
7256,19110316,1,2
7257,19110316,7,3
7258,19110317,4,1
7259,19110317,5,1
7260,19110319,0,7
7261,19110319,7,5
7262,19110319,8,1
7263,19110319,3,3
7264,19110320,4,4
7265,19110321,4,5
7266,19110321,2,4
7267,19110324,4,2
7268,19110324,0,3
7269,19110324,6,5
7270,19110324,2,2
7271,19110326,4,3
7272,19110326,1,6
7273,19110326,8,1
7274,19110328,1,1
7275,19110328,8,2
7276,19110329,7,1
7277,19110329,5,5
7278,19110330,0,6
7279,19110330,2,8
7280,19110330,7,3
7281,19110330,8,1
7282,19110331,4,3
7283,19110331,0,3
7284,19110331,1,4
7285,19110331,3,4
7286,19110334,8,4
7287,19110334,5,5
7288,19110335,4,6
7289,19110335,0,3
7290,19110335,6,4
7291,19110335,8,2
7292,19110336,2,1
7293,19110336,5,2
7294,19110337,1,2
7295,19110337,6,4
7296,19110337,2,5
7297,19110337,8,1
7298,19110337,5,4
7299,19110340,1,5
7300,19110340,6,4
7301,19110340,2,3
7302,19110341,1,3
7303,19110341,8,1
7304,19110342,6,4
7305,19110342,2,4
7306,19110342,5,3
7307,19110344,4,3
7308,19110344,3,5
7309,19110346,5,3
7310,19110350,1,2
7311,19110350,6,4
7312,19110350,7,3
7313,19110350,5,2
7314,19110351,4,5
7315,19110351,0,3
7316,19110351,1,3
7317,19110352,0,5
7318,19110352,1,1
7319,19110352,2,1
7320,19110352,5,1
7321,19110352,3,3
7322,19110353,4,4
7323,19110353,2,4
7324,19110353,5,2
7325,19110354,2,3
7326,19110354,7,1
7327,19110355,1,3
7328,19110355,6,1
7329,19110355,2,2
7330,19110355,7,1
7331,19110355,5,2
7332,19110355,3,2
7333,19110358,7,2
7334,19110358,5,8
7335,19100000,4,3
7336,19100000,0,6
7337,19100000,6,4
7338,19100000,2,5
7339,19100000,3,1
7340,19100002,7,1
7341,19100002,8,1
7342,19100003,0,3
7343,19100003,3,1
7344,19100004,4,5
7345,19100004,0,5
7346,19100004,1,2
7347,19100004,5,4
7348,19100004,3,2
7349,19100005,4,9
7350,19100005,6,4
7351,19100005,2,1
7352,19100005,7,2
7353,19100005,8,1
7354,19100005,5,3
7355,19100007,3,1
7356,19100008,4,1
7357,19100008,0,2
7358,19100008,7,2
7359,19100008,3,4
7360,19100011,0,3
7361,19100011,1,4
7362,19100011,2,1
7363,19100011,8,1
7364,19100011,3,2
7365,19100013,1,4
7366,19100014,4,2
7367,19100014,1,5
7368,19100014,7,3
7369,19100018,6,5
7370,19100018,7,3
7371,19100018,5,4
7372,19100018,3,3
7373,19100022,4,2
7374,19100022,0,4
7375,19100022,1,4
7376,19100022,6,1
7377,19100024,4,1
7378,19100024,1,5
7379,19100024,2,4
7380,19100024,3,1
7381,19100025,0,2
7382,19100025,6,5
7383,19100025,2,2
7384,19100025,8,4
7385,19100025,5,3
7386,19100025,3,2
7387,19100028,4,1
7388,19100028,6,3
7389,19100028,7,3
7390,19100028,3,3
7391,19100029,6,4
7392,19100029,5,4
7393,19100029,3,1
7394,19100030,5,1
7395,19100031,0,2
7396,19100031,7,1
7397,19100031,8,1
7398,19100033,6,2
7399,19100033,2,3
7400,19100033,7,1
7401,19100033,8,2
7402,19100033,5,5
7403,19100033,3,6
7404,19100035,0,9
7405,19100035,6,5
7406,19100035,3,1
7407,19100036,4,2
7408,19100036,0,1
7409,19100036,2,2
7410,19100036,5,5
7411,19100037,4,5
7412,19100037,7,4
7413,19100037,5,1
7414,19100038,4,8
7415,19100038,6,1
7416,19100038,3,1
7417,19100039,1,1
7418,19100039,6,7
7419,19100039,8,1
7420,19100042,4,3
7421,19100042,0,4
7422,19100042,6,3
7423,19100042,7,1
7424,19100045,0,4
7425,19100045,2,2
7426,19100047,4,2
7427,19100047,1,3
7428,19100047,2,7
7429,19100047,8,1
7430,19100048,6,2
7431,19100048,7,4
7432,19100048,3,2
7433,19100048,6,2
7434,19100048,7,4
7435,19100048,3,2
7436,19100049,0,4
7437,19100049,6,2
7438,19100049,2,1
7439,19100049,7,3
7440,19100049,8,1
7441,19100050,0,1
7442,19100050,1,1
7443,19100050,2,1
7444,19100050,8,4
7445,19100050,5,3
7446,19100050,3,2
7447,19100051,4,2
7448,19100051,3,1
7449,19100053,0,1
7450,19100053,6,2
7451,19100053,2,3
7452,19100056,2,4
7453,19100056,3,2
7454,19100059,4,5
7455,19100059,0,2
7456,19100059,1,5
7457,19100059,6,1
7458,19100059,2,3
7459,19100059,7,1
7460,19100059,3,1
7461,19100060,0,1
7462,19100060,6,5
7463,19100060,8,5
7464,19100060,5,4
7465,19100060,3,2
7466,19100062,4,5
7467,19100062,0,1
7468,19100062,2,4
7469,19100062,5,4
7470,19100064,6,2
7471,19100066,5,1
7472,19100067,4,3
7473,19100067,1,1
7474,19100067,2,2
7475,19100067,7,2
7476,19100067,5,3
7477,19100068,0,5
7478,19100068,1,3
7479,19100068,6,2
7480,19100068,2,3
7481,19100068,8,1
7482,19100070,1,2
7483,19100070,2,7
7484,19100070,8,1
7485,19100077,1,2
7486,19100079,0,2
7487,19100079,7,1
7488,19100079,8,2
7489,19100079,3,1
7490,19100080,4,5
7491,19100080,0,4
7492,19100080,6,4
7493,19100080,8,2
7494,19100081,1,4
7495,19100081,2,6
7496,19100083,4,1
7497,19100083,6,2
7498,19100083,2,2
7499,19100084,0,4
7500,19100084,6,1
7501,19100084,2,1
7502,19100085,0,1
7503,19100085,2,5
7504,19100086,4,2
7505,19100086,6,4
7506,19100086,7,1
7507,19100086,3,2
7508,19100087,4,9
7509,19100087,0,1
7510,19100087,2,4
7511,19100091,0,3
7512,19100091,6,2
7513,19100094,1,3
7514,19100094,2,2
7515,19100094,8,4
7516,19100094,5,3
7517,19100095,6,5
7518,19100096,7,2
7519,19100096,5,1
7520,19100096,3,1
7521,19100097,8,1
7522,19100100,1,1
7523,19100100,3,4
7524,19100102,4,3
7525,19100102,2,2
7526,19100102,8,4
7527,19100103,4,1
7528,19100103,0,1
7529,19100103,1,1
7530,19100103,6,2
7531,19100103,2,3
7532,19100103,7,1
7533,19100103,5,1
7534,19100103,3,4
7535,19100104,0,8
7536,19100104,1,3
7537,19100104,8,3
7538,19100104,5,2
7539,19100105,0,3
7540,19100105,3,4
7541,19100107,1,1
7542,19100107,2,3
7543,19100107,7,2
7544,19100107,5,1
7545,19100107,3,2
7546,19100108,1,4
7547,19100108,3,4
7548,19100109,4,3
7549,19100109,0,3
7550,19100109,6,4
7551,19100109,2,1
7552,19100111,0,3
7553,19100111,1,2
7554,19100111,2,3
7555,19100111,7,2
7556,19100112,4,1
7557,19100112,0,6
7558,19100112,7,3
7559,19100113,2,2
7560,19100113,7,7
7561,19100113,5,2
7562,19100114,0,4
7563,19100114,1,3
7564,19100114,7,3
7565,19100114,8,1
7566,19100115,0,4
7567,19100115,1,2
7568,19100115,2,2
7569,19100115,7,2
7570,19100116,1,4
7571,19100116,7,5
7572,19100116,5,4
7573,19100118,0,5
7574,19100118,1,5
7575,19100118,8,4
7576,19100120,6,1
7577,19100120,7,3
7578,19100120,8,1
7579,19100121,6,6
7580,19100121,2,1
7581,19100121,5,2
7582,19100121,3,3
7583,19100122,0,2
7584,19100122,7,2
7585,19100123,1,3
7586,19100123,8,2
7587,19100124,1,4
7588,19100124,7,3
7589,19100124,5,3
7590,19100125,4,2
7591,19100125,0,1
7592,19100125,1,4
7593,19100125,8,1
7594,19100127,1,1
7595,19100127,6,1
7596,19100127,7,1
7597,19100127,5,6
7598,19100127,3,2
7599,19100128,7,2
7600,19100128,8,1
7601,19100128,5,3
7602,19100129,4,4
7603,19100130,0,4
7604,19100130,1,5
7605,19100130,6,3
7606,19100130,8,1
7607,19100131,0,3
7608,19100131,1,3
7609,19100131,2,4
7610,19100131,8,4
7611,19100131,5,1
7612,19100132,4,2
7613,19100132,0,5
7614,19100132,8,3
7615,19100132,5,5
7616,19100133,1,4
7617,19100133,6,3
7618,19100133,7,4
7619,19100133,5,3
7620,19100135,6,1
7621,19100135,8,1
7622,19100136,4,1
7623,19100136,1,2
7624,19100136,2,1
7625,19100137,4,4
7626,19100137,0,1
7627,19100137,1,4
7628,19100137,2,2
7629,19100137,8,2
7630,19100137,5,4
7631,19100138,4,2
7632,19100138,1,1
7633,19100138,6,2
7634,19100138,2,4
7635,19100141,4,1
7636,19100141,0,6
7637,19100141,5,3
7638,19100141,3,4
7639,19100143,4,4
7640,19100143,0,1
7641,19100143,6,1
7642,19100143,3,2
7643,19100144,4,2
7644,19100144,0,5
7645,19100144,8,1
7646,19100146,4,3
7647,19100146,1,5
7648,19100146,6,5
7649,19100147,4,4
7650,19100147,1,1
7651,19100147,6,2
7652,19100147,2,4
7653,19100147,7,4
7654,19100147,8,4
7655,19100147,3,3
7656,19100148,4,2
7657,19100151,0,3
7658,19100151,6,7
7659,19100151,3,3
7660,19100152,0,4
7661,19100152,6,3
7662,19100152,7,3
7663,19100153,1,1
7664,19100153,6,3
7665,19100153,5,1
7666,19100153,3,3
7667,19100155,2,7
7668,19100155,3,3
7669,19100156,0,1
7670,19100156,3,2
7671,19100157,2,3
7672,19100158,6,4
7673,19100158,2,4
7674,19100158,3,1
7675,19100160,4,2
7676,19100160,1,4
7677,19100160,8,3
7678,19100160,5,1
7679,19100161,1,2
7680,19100161,7,1
7681,19100161,8,3
7682,19100161,5,1
7683,19100161,3,5
7684,19100164,4,2
7685,19100164,2,6
7686,19100164,8,2
7687,19100165,4,5
7688,19100165,0,4
7689,19100165,1,1
7690,19100165,2,4
7691,19100166,1,2
7692,19100166,8,1
7693,19100168,4,7
7694,19100168,0,3
7695,19100168,2,2
7696,19100170,0,4
7697,19100170,1,1
7698,19100170,5,1
7699,19100171,1,3
7700,19100171,2,4
7701,19100171,7,1
7702,19100171,3,3
7703,19100172,1,1
7704,19100172,6,3
7705,19100173,7,6
7706,19100173,8,1
7707,19100174,4,1
7708,19100174,2,3
7709,19100174,7,4
7710,19100174,5,1
7711,19100174,3,3
7712,19100176,4,2
7713,19100176,2,5
7714,19100176,8,1
7715,19100177,0,1
7716,19100177,1,3
7717,19100177,5,2
7718,19100177,3,2
7719,19100178,4,3
