,applicant_id,language_name,scores
2098,19110004,5,1
2098,19110004,3,4
2099,19110006,0,4
2099,19110006,7,4
2100,19110007,4,2
2100,19110007,6,1
2100,19110007,2,5
2100,19110007,8,1
2100,19110007,5,4
2100,19110007,3,4
2101,19110010,4,1
2101,19110010,1,5
2101,19110010,8,1
2101,19110010,3,4
2102,19110011,0,3
2102,19110011,2,3
2102,19110011,7,3
2102,19110011,5,5
2102,19110011,3,5
2103,19110014,0,1
2103,19110014,1,1
2103,19110014,6,2
2103,19110014,2,2
2103,19110014,3,4
2104,19110017,6,3
2104,19110017,3,4
2105,19110021,4,2
2106,19110022,4,5
2106,19110022,0,7
2106,19110022,1,3
2106,19110022,2,3
2106,19110022,8,2
2106,19110022,5,2
2107,19110023,0,2
2107,19110023,1,3
2107,19110023,2,3
2107,19110023,7,1
2108,19110024,4,7
2108,19110024,7,4
2109,19110026,4,4
2109,19110026,0,2
2109,19110026,6,1
2109,19110026,7,3
2109,19110026,5,1
2110,19110029,6,1
2110,19110029,2,7
2110,19110029,7,1
2111,19110030,4,5
2111,19110030,1,4
2111,19110030,6,3
2111,19110030,2,3
2112,19110031,4,6
2112,19110031,0,2
2113,19110032,0,5
2113,19110032,6,4
2114,19110033,4,1
2115,19110034,0,3
2115,19110034,1,2
2115,19110034,2,2
2115,19110034,5,2
2116,19110035,8,1
2116,19110035,3,3
2117,19110038,8,5
2117,19110038,5,1
2117,19110038,3,1
2118,19110039,1,1
2118,19110039,7,1
2118,19110039,5,2
2119,19110040,6,1
2119,19110040,8,1
2119,19110040,3,3
2120,19110040,6,1
2120,19110040,8,1
2120,19110040,3,3
2121,19110041,1,5
2121,19110041,6,7
2121,19110041,2,3
2121,19110041,7,1
2122,19110042,4,4
2122,19110042,1,1
2122,19110042,7,2
2122,19110042,8,3
2122,19110042,5,3
2122,19110042,3,1
2123,19110048,8,1
2123,19110048,3,2
2124,19110050,0,3
2124,19110050,6,2
2124,19110050,7,4
2125,19110051,4,3
2125,19110051,0,5
2125,19110051,3,6
2126,19110052,4,1
2126,19110052,0,3
2126,19110052,1,4
2126,19110052,5,1
2127,19110053,4,6
2127,19110053,6,3
2127,19110053,5,3
2128,19110056,4,1
2128,19110056,6,6
2128,19110056,2,5
2129,19110058,0,4
2129,19110058,6,2
2129,19110058,7,5
2129,19110058,3,1
2130,19110061,0,2
2130,19110061,2,1
2130,19110061,7,5
2131,19110065,6,5
2131,19110065,5,1
2132,19110066,0,4
2132,19110066,1,3
2132,19110066,6,3
2132,19110066,7,2
2132,19110066,8,3
2132,19110066,5,1
2133,19110068,1,1
2134,19110069,,0
2135,19110070,0,2
2135,19110070,2,1
2135,19110070,3,4
2136,19110071,4,1
2136,19110071,1,4
2136,19110071,5,5
2136,19110071,3,2
2137,19110072,4,3
2137,19110072,3,4
2138,19110073,4,2
2138,19110073,1,4
2138,19110073,2,2
2138,19110073,8,5
2138,19110073,5,3
2139,19110075,0,5
2139,19110075,1,4
2139,19110075,6,4
2140,19110078,6,3
2140,19110078,2,3
2140,19110078,7,4
2140,19110078,3,2
2141,19110080,4,2
2141,19110080,0,3
2141,19110080,1,4
2141,19110080,6,2
2141,19110080,2,1
2141,19110080,7,3
2141,19110080,3,2
2142,19110081,0,3
2142,19110081,5,3
2143,19110084,4,1
2143,19110084,0,1
2143,19110084,7,2
2144,19110085,6,2
2144,19110085,5,1
2145,19110088,4,4
2145,19110088,1,5
2145,19110088,8,4
2145,19110088,5,2
2146,19110092,1,3
2146,19110092,2,2
2146,19110092,5,1
2147,19110093,0,5
2147,19110093,6,2
2148,19110094,4,4
2148,19110094,0,1
2148,19110094,7,3
2149,19110095,1,3
2149,19110095,2,5
2149,19110095,7,5
2149,19110095,3,9
2150,19110096,5,3
2151,19110098,6,3
2151,19110098,7,1
2151,19110098,8,1
2151,19110098,5,3
2152,19110100,4,3
2152,19110100,2,2
2152,19110100,7,5
2152,19110100,3,5
2153,19110101,4,4
2153,19110101,0,1
2154,19110106,4,1
2154,19110106,6,5
2154,19110106,8,2
2154,19110106,3,4
2155,19110108,4,2
2155,19110108,6,2
2155,19110108,2,1
2155,19110108,8,4
2156,19110109,4,2
2156,19110109,2,5
2157,19110110,4,3
2157,19110110,0,2
2157,19110110,2,2
2157,19110110,8,3
2157,19110110,3,4
2158,19110111,4,5
2159,19110112,4,2
2159,19110112,7,2
2160,19110116,4,3
2160,19110116,0,2
2160,19110116,2,3
2161,19110117,4,4
2161,19110117,8,3
2161,19110117,5,4
2162,19110118,0,5
2162,19110118,8,3
2162,19110118,3,3
2163,19110119,0,3
2163,19110119,6,3
2163,19110119,3,6
2164,19110122,1,3
2164,19110122,6,1
2164,19110122,3,1
2165,19110125,6,3
2165,19110125,7,3
2166,19110127,4,4
2166,19110127,2,2
2166,19110127,5,2
2166,19110127,3,2
2167,19110129,7,2
2167,19110129,5,1
2168,19110131,4,3
2168,19110131,3,1
2169,19110133,4,2
2169,19110133,0,6
2169,19110133,5,4
2170,19110137,4,4
2170,19110137,7,4
2171,19110138,4,3
2172,19110142,4,3
2172,19110142,0,2
2172,19110142,8,4
2172,19110142,5,3
2173,19110147,4,6
2173,19110147,0,3
2173,19110147,8,1
2173,19110147,5,3
2174,19110149,4,4
2174,19110149,0,1
2174,19110149,1,5
2174,19110149,7,5
2174,19110149,5,6
2175,19110151,4,3
2175,19110151,1,1
2175,19110151,3,2
2176,19110152,7,2
2176,19110152,5,6
2177,19110153,4,4
2177,19110153,1,1
2177,19110153,6,1
2177,19110153,7,6
2177,19110153,5,6
2178,19110154,6,1
2178,19110154,7,1
2178,19110154,5,4
2179,19110156,1,2
2179,19110156,6,4
2179,19110156,5,3
2180,19110157,4,3
2180,19110157,0,1
2180,19110157,3,3
2181,19110158,1,3
2181,19110158,7,1
2182,19110159,4,1
2182,19110159,0,3
2182,19110159,6,3
2182,19110159,2,4
2182,19110159,8,2
2183,19110160,1,1
2183,19110160,2,2
2183,19110160,7,4
2183,19110160,8,1
2184,19110162,6,1
2184,19110162,5,2
2185,19110165,0,2
2185,19110165,1,2
2186,19110166,5,7
2187,19110168,1,3
2187,19110168,7,3
2187,19110168,3,6
2188,19110170,1,3
2188,19110170,6,2
2188,19110170,2,7
2188,19110170,5,2
2188,19110170,3,2
2189,19110171,0,4
2189,19110171,8,2
2189,19110171,3,2
2190,19110173,4,4
2190,19110173,1,3
2190,19110173,2,4
2190,19110173,5,1
2191,19110176,4,2
2191,19110176,1,3
2191,19110176,8,3
2191,19110176,3,4
2192,19110179,0,3
2192,19110179,1,5
2192,19110179,3,6
2193,19110180,7,2
2194,19110181,0,7
2194,19110181,2,3
2194,19110181,3,2
2195,19110182,1,4
2195,19110182,6,2
2195,19110182,7,3
2195,19110182,8,3
2195,19110182,5,5
2196,19110183,1,1
2196,19110183,6,2
2196,19110183,8,1
2196,19110183,5,2
2196,19110183,3,1
2197,19110184,4,4
2197,19110184,1,4
2197,19110184,7,4
2198,19110186,4,4
2198,19110186,2,7
2198,19110186,7,4
2199,19110187,4,3
2199,19110187,6,5
2199,19110187,8,2
2199,19110187,3,1
2200,19110188,4,4
2200,19110188,0,5
2200,19110188,6,5
2200,19110188,7,4
2200,19110188,8,3
2200,19110188,3,4
2201,19110190,4,4
2201,19110190,6,1
2201,19110190,2,5
2201,19110190,8,2
2202,19110193,4,5
2202,19110193,1,3
2202,19110193,6,6
2202,19110193,2,2
2202,19110193,5,3
2202,19110193,3,4
2203,19110194,7,2
2204,19110195,0,2
2204,19110195,8,1
2205,19110196,4,1
2205,19110196,6,2
2205,19110196,7,3
2205,19110196,8,2
2206,19110197,1,3
2206,19110197,6,2
2206,19110197,5,2
2207,19110198,1,2
2207,19110198,2,4
2207,19110198,3,7
2208,19110200,0,2
2208,19110200,1,5
2208,19110200,5,3
2208,19110200,3,2
2209,19110201,1,3
2209,19110201,2,2
2209,19110201,8,2
2209,19110201,3,5
2210,19110204,,0
2211,19110206,4,1
2211,19110206,1,3
2211,19110206,6,3
2211,19110206,2,3
2211,19110206,7,1
2212,19110207,6,9
2212,19110207,3,3
2213,19110208,4,4
2213,19110208,0,5
2213,19110208,1,3
2213,19110208,6,5
2213,19110208,7,4
2213,19110208,8,1
2213,19110208,5,2
2214,19110209,1,2
2214,19110209,5,2
2215,19110210,1,2
2215,19110210,6,6
2215,19110210,8,3
2215,19110210,5,1
2216,19110211,4,2
2216,19110211,0,2
2216,19110211,1,5
2216,19110211,6,4
2216,19110211,7,3
2216,19110211,8,1
2217,19110212,6,4
2217,19110212,8,3
2218,19110217,0,7
2218,19110217,1,5
2218,19110217,2,6
2218,19110217,8,4
2218,19110217,3,3
2219,19110219,1,4
2219,19110219,7,4
2219,19110219,8,3
2220,19110224,2,5
2221,19110225,4,3
2221,19110225,1,5
2221,19110225,7,4
2221,19110225,8,4
2221,19110225,5,2
2222,19110226,4,3
2222,19110226,0,1
2222,19110226,1,8
2222,19110226,2,1
2222,19110226,3,2
2223,19110228,6,4
2224,19110232,4,2
2224,19110232,1,4
2224,19110232,6,4
2224,19110232,2,2
2225,19110233,0,4
2225,19110233,7,4
2225,19110233,3,7
2226,19110235,1,1
2227,19110236,4,1
2227,19110236,0,5
2227,19110236,6,7
2227,19110236,2,3
2227,19110236,8,2
2228,19110237,5,2
2229,19110238,0,2
2229,19110238,1,6
2229,19110238,6,6
2229,19110238,7,2
2229,19110238,3,2
2230,19110239,6,7
2230,19110239,3,5
2231,19110240,0,1
2231,19110240,5,1
2232,19110241,4,4
2232,19110241,8,1
2232,19110241,3,4
2233,19110242,2,2
2233,19110242,7,3
2234,19110243,0,3
2234,19110243,7,4
2234,19110243,3,3
2235,19110244,4,1
2235,19110244,7,2
2236,19110245,4,2
2236,19110245,6,1
2236,19110245,7,1
2236,19110245,8,4
2237,19110246,4,2
2237,19110246,1,3
2237,19110246,2,2
2237,19110246,7,5
2238,19110248,0,3
2238,19110248,1,1
2238,19110248,5,5
2239,19110249,4,2
2239,19110249,8,4
2240,19110252,4,2
2240,19110252,0,5
2241,19110253,1,2
2241,19110253,6,5
2241,19110253,3,1
2242,19110254,0,2
2242,19110254,6,1
2242,19110254,2,2
2242,19110254,7,2
2242,19110254,5,2
2243,19110255,0,3
2243,19110255,8,2
2244,19110256,1,4
2244,19110256,2,2
2245,19110257,1,2
2245,19110257,6,6
2245,19110257,7,1
2246,19110259,1,3
2246,19110259,6,2
2246,19110259,7,3
2247,19110261,0,3
2247,19110261,7,3
2248,19110262,4,2
2248,19110262,0,3
2249,19110264,4,2
2249,19110264,0,2
2249,19110264,1,5
2249,19110264,7,3
2249,19110264,5,3
2250,19110265,1,3
2250,19110265,6,3
2250,19110265,8,1
2250,19110265,5,3
2251,19110268,4,2
2251,19110268,6,4
2251,19110268,8,1
2251,19110268,3,7
2252,19110269,6,4
2252,19110269,8,1
2252,19110269,3,1
2253,19110271,8,3
2253,19110271,5,1
2254,19110272,4,5
2254,19110272,0,1
2254,19110272,1,5
2254,19110272,6,3
2254,19110272,7,3
2254,19110272,8,3
2254,19110272,3,3
2255,19110272,4,5
2255,19110272,0,1
2255,19110272,1,5
2255,19110272,6,3
2255,19110272,7,3
2255,19110272,8,3
2255,19110272,3,3
2256,19110273,0,5
2256,19110273,2,4
2256,19110273,7,1
2256,19110273,5,6
2257,19110274,0,1
2257,19110274,6,3
2258,19110275,0,3
2258,19110275,6,2
2258,19110275,2,6
2258,19110275,7,5
2259,19110276,0,2
2259,19110276,6,4
2259,19110276,2,1
2259,19110276,7,4
2259,19110276,3,1
2260,19110278,3,4
2261,19110281,6,2
2261,19110281,5,1
2262,19110282,1,2
2262,19110282,7,4
2262,19110282,5,3
2263,19110283,0,2
2263,19110283,8,1
2263,19110283,5,4
2263,19110283,3,4
2264,19110284,1,3
2264,19110284,2,1
2265,19110285,0,1
2265,19110285,6,5
2265,19110285,7,3
2266,19110286,6,1
2266,19110286,8,1
2266,19110286,5,2
2266,19110286,3,2
2267,19110287,6,2
2267,19110287,2,2
2268,19110290,0,3
2268,19110290,1,5
2268,19110290,6,2
2268,19110290,7,1
2268,19110290,5,5
2269,19110291,4,1
2269,19110291,2,2
2269,19110291,7,2
2270,19110293,0,6
2270,19110293,7,3
2270,19110293,3,1
2271,19110294,0,1
2271,19110294,1,7
2271,19110294,6,1
2272,19110295,1,3
2272,19110295,3,2
2273,19110296,7,1
2273,19110296,3,2
2274,19110298,4,3
2274,19110298,1,2
2274,19110298,6,2
2274,19110298,5,4
2275,19110301,1,6
2275,19110301,7,4
2276,19110302,4,2
2276,19110302,1,3
2276,19110302,7,6
2276,19110302,8,1
2277,19110303,4,3
2277,19110303,2,4
2277,19110303,7,3
2278,19110304,4,2
2278,19110304,6,4
2278,19110304,2,3
2278,19110304,3,4
2279,19110305,1,2
2280,19110306,1,3
2280,19110306,6,3
2280,19110306,2,3
2281,19110307,4,3
2281,19110307,5,5
2282,19110308,4,2
2282,19110308,7,3
2282,19110308,8,1
2282,19110308,3,7
2283,19110309,6,4
2283,19110309,7,4
2284,19110310,4,2
2284,19110310,0,5
2284,19110310,8,1
2284,19110310,3,1
2285,19110312,6,1
2286,19110313,2,1
2286,19110313,8,2
2287,19110314,1,1
2287,19110314,8,1
2287,19110314,5,4
2288,19110315,1,3
2288,19110315,6,6
2289,19110316,4,3
2289,19110316,1,2
2289,19110316,7,3
2290,19110317,4,1
2290,19110317,5,1
2291,19110319,0,7
2291,19110319,7,5
2291,19110319,8,1
2291,19110319,3,3
2292,19110320,4,4
2293,19110321,4,5
2293,19110321,2,4
2294,19110324,4,2
2294,19110324,0,3
2294,19110324,6,5
2294,19110324,2,2
2295,19110326,4,3
2295,19110326,1,6
2295,19110326,8,1
2296,19110328,1,1
2296,19110328,8,2
2297,19110329,7,1
2297,19110329,5,5
2298,19110330,0,6
2298,19110330,2,8
2298,19110330,7,3
2298,19110330,8,1
2299,19110331,4,3
2299,19110331,0,3
2299,19110331,1,4
2299,19110331,3,4
2300,19110334,8,4
2300,19110334,5,5
2301,19110335,4,6
2301,19110335,0,3
2301,19110335,6,4
2301,19110335,8,2
2302,19110336,2,1
2302,19110336,5,2
2303,19110337,1,2
2303,19110337,6,4
2303,19110337,2,5
2303,19110337,8,1
2303,19110337,5,4
2304,19110340,1,5
2304,19110340,6,4
2304,19110340,2,3
2305,19110341,1,3
2305,19110341,8,1
2306,19110342,6,4
2306,19110342,2,4
2306,19110342,5,3
2307,19110344,4,3
2307,19110344,3,5
2308,19110346,5,3
2309,19110350,1,2
2309,19110350,6,4
2309,19110350,7,3
2309,19110350,5,2
2310,19110351,4,5
2310,19110351,0,3
2310,19110351,1,3
2311,19110352,0,5
2311,19110352,1,1
2311,19110352,2,1
2311,19110352,5,1
2311,19110352,3,3
2312,19110353,4,4
2312,19110353,2,4
2312,19110353,5,2
2313,19110354,2,3
2313,19110354,7,1
2314,19110355,1,3
2314,19110355,6,1
2314,19110355,2,2
2314,19110355,7,1
2314,19110355,5,2
2314,19110355,3,2
2315,19110358,7,2
2315,19110358,5,8
2316,19100000,4,3
2316,19100000,0,6
2316,19100000,6,4
2316,19100000,2,5
2316,19100000,3,1
2317,19100002,7,1
2317,19100002,8,1
2318,19100003,0,3
2318,19100003,3,1
2319,19100004,4,5
2319,19100004,0,5
2319,19100004,1,2
2319,19100004,5,4
2319,19100004,3,2
2320,19100005,4,9
2320,19100005,6,4
2320,19100005,2,1
2320,19100005,7,2
2320,19100005,8,1
2320,19100005,5,3
2321,19100007,3,1
2322,19100008,4,1
2322,19100008,0,2
2322,19100008,7,2
2322,19100008,3,4
2323,19100011,0,3
2323,19100011,1,4
2323,19100011,2,1
2323,19100011,8,1
2323,19100011,3,2
2324,19100013,1,4
2325,19100014,4,2
2325,19100014,1,5
2325,19100014,7,3
2326,19100018,6,5
2326,19100018,7,3
2326,19100018,5,4
2326,19100018,3,3
2327,19100022,4,2
2327,19100022,0,4
2327,19100022,1,4
2327,19100022,6,1
2328,19100024,4,1
2328,19100024,1,5
2328,19100024,2,4
2328,19100024,3,1
2329,19100025,0,2
2329,19100025,6,5
2329,19100025,2,2
2329,19100025,8,4
2329,19100025,5,3
2329,19100025,3,2
2330,19100028,4,1
2330,19100028,6,3
2330,19100028,7,3
2330,19100028,3,3
2331,19100029,6,4
2331,19100029,5,4
2331,19100029,3,1
2332,19100030,5,1
2333,19100031,0,2
2333,19100031,7,1
2333,19100031,8,1
2334,19100033,6,2
2334,19100033,2,3
2334,19100033,7,1
2334,19100033,8,2
2334,19100033,5,5
2334,19100033,3,6
2335,19100035,0,9
2335,19100035,6,5
2335,19100035,3,1
2336,19100036,4,2
2336,19100036,0,1
2336,19100036,2,2
2336,19100036,5,5
2337,19100037,4,5
2337,19100037,7,4
2337,19100037,5,1
2338,19100038,4,8
2338,19100038,6,1
2338,19100038,3,1
2339,19100039,1,1
2339,19100039,6,7
2339,19100039,8,1
2340,19100042,4,3
2340,19100042,0,4
2340,19100042,6,3
2340,19100042,7,1
2341,19100045,0,4
2341,19100045,2,2
2342,19100047,4,2
2342,19100047,1,3
2342,19100047,2,7
2342,19100047,8,1
2343,19100048,6,2
2343,19100048,7,4
2343,19100048,3,2
2344,19100048,6,2
2344,19100048,7,4
2344,19100048,3,2
2345,19100049,0,4
2345,19100049,6,2
2345,19100049,2,1
2345,19100049,7,3
2345,19100049,8,1
2346,19100050,0,1
2346,19100050,1,1
2346,19100050,2,1
2346,19100050,8,4
2346,19100050,5,3
2346,19100050,3,2
2347,19100051,4,2
2347,19100051,3,1
2348,19100053,0,1
2348,19100053,6,2
2348,19100053,2,3
2349,19100056,2,4
2349,19100056,3,2
2350,19100059,4,5
2350,19100059,0,2
2350,19100059,1,5
2350,19100059,6,1
2350,19100059,2,3
2350,19100059,7,1
2350,19100059,3,1
2351,19100060,0,1
2351,19100060,6,5
2351,19100060,8,5
2351,19100060,5,4
2351,19100060,3,2
2352,19100062,4,5
2352,19100062,0,1
2352,19100062,2,4
2352,19100062,5,4
2353,19100064,6,2
2354,19100066,5,1
2355,19100067,4,3
2355,19100067,1,1
2355,19100067,2,2
2355,19100067,7,2
2355,19100067,5,3
2356,19100068,0,5
2356,19100068,1,3
2356,19100068,6,2
2356,19100068,2,3
2356,19100068,8,1
2357,19100070,1,2
2357,19100070,2,7
2357,19100070,8,1
2358,19100077,1,2
2359,19100079,0,2
2359,19100079,7,1
2359,19100079,8,2
2359,19100079,3,1
2360,19100080,4,5
2360,19100080,0,4
2360,19100080,6,4
2360,19100080,8,2
2361,19100081,1,4
2361,19100081,2,6
2362,19100083,4,1
2362,19100083,6,2
2362,19100083,2,2
2363,19100084,0,4
2363,19100084,6,1
2363,19100084,2,1
2364,19100085,0,1
2364,19100085,2,5
2365,19100086,4,2
2365,19100086,6,4
2365,19100086,7,1
2365,19100086,3,2
2366,19100087,4,9
2366,19100087,0,1
2366,19100087,2,4
2367,19100091,0,3
2367,19100091,6,2
2368,19100094,1,3
2368,19100094,2,2
2368,19100094,8,4
2368,19100094,5,3
2369,19100095,6,5
2370,19100096,7,2
2370,19100096,5,1
2370,19100096,3,1
2371,19100097,8,1
2372,19100100,1,1
2372,19100100,3,4
2373,19100102,4,3
2373,19100102,2,2
2373,19100102,8,4
2374,19100103,4,1
2374,19100103,0,1
2374,19100103,1,1
2374,19100103,6,2
2374,19100103,2,3
2374,19100103,7,1
2374,19100103,5,1
2374,19100103,3,4
2375,19100104,0,8
2375,19100104,1,3
2375,19100104,8,3
2375,19100104,5,2
2376,19100105,0,3
2376,19100105,3,4
2377,19100107,1,1
2377,19100107,2,3
2377,19100107,7,2
2377,19100107,5,1
2377,19100107,3,2
2378,19100108,1,4
2378,19100108,3,4
2379,19100109,4,3
2379,19100109,0,3
2379,19100109,6,4
2379,19100109,2,1
2380,19100111,0,3
2380,19100111,1,2
2380,19100111,2,3
2380,19100111,7,2
2381,19100112,4,1
2381,19100112,0,6
2381,19100112,7,3
2382,19100113,2,2
2382,19100113,7,7
2382,19100113,5,2
2383,19100114,0,4
2383,19100114,1,3
2383,19100114,7,3
2383,19100114,8,1
2384,19100115,0,4
2384,19100115,1,2
2384,19100115,2,2
2384,19100115,7,2
2385,19100116,1,4
2385,19100116,7,5
2385,19100116,5,4
2386,19100118,0,5
2386,19100118,1,5
2386,19100118,8,4
2387,19100120,6,1
2387,19100120,7,3
2387,19100120,8,1
2388,19100121,6,6
2388,19100121,2,1
2388,19100121,5,2
2388,19100121,3,3
2389,19100122,0,2
2389,19100122,7,2
2390,19100123,1,3
2390,19100123,8,2
2391,19100124,1,4
2391,19100124,7,3
2391,19100124,5,3
2392,19100125,4,2
2392,19100125,0,1
2392,19100125,1,4
2392,19100125,8,1
2393,19100127,1,1
2393,19100127,6,1
2393,19100127,7,1
2393,19100127,5,6
2393,19100127,3,2
2394,19100128,7,2
2394,19100128,8,1
2394,19100128,5,3
2395,19100129,4,4
2396,19100130,0,4
2396,19100130,1,5
2396,19100130,6,3
2396,19100130,8,1
2397,19100131,0,3
2397,19100131,1,3
2397,19100131,2,4
2397,19100131,8,4
2397,19100131,5,1
2398,19100132,4,2
2398,19100132,0,5
2398,19100132,8,3
2398,19100132,5,5
2399,19100133,1,4
2399,19100133,6,3
2399,19100133,7,4
2399,19100133,5,3
2400,19100135,6,1
2400,19100135,8,1
2401,19100136,4,1
2401,19100136,1,2
2401,19100136,2,1
2402,19100137,4,4
2402,19100137,0,1
2402,19100137,1,4
2402,19100137,2,2
2402,19100137,8,2
2402,19100137,5,4
2403,19100138,4,2
2403,19100138,1,1
2403,19100138,6,2
2403,19100138,2,4
2404,19100141,4,1
2404,19100141,0,6
2404,19100141,5,3
2404,19100141,3,4
2405,19100143,4,4
2405,19100143,0,1
2405,19100143,6,1
2405,19100143,3,2
2406,19100144,4,2
2406,19100144,0,5
2406,19100144,8,1
2407,19100146,4,3
2407,19100146,1,5
2407,19100146,6,5
2408,19100147,4,4
2408,19100147,1,1
2408,19100147,6,2
2408,19100147,2,4
2408,19100147,7,4
2408,19100147,8,4
2408,19100147,3,3
2409,19100148,4,2
2410,19100151,0,3
2410,19100151,6,7
2410,19100151,3,3
2411,19100152,0,4
2411,19100152,6,3
2411,19100152,7,3
2412,19100153,1,1
2412,19100153,6,3
2412,19100153,5,1
2412,19100153,3,3
2413,19100155,2,7
2413,19100155,3,3
2414,19100156,0,1
2414,19100156,3,2
2415,19100157,2,3
2416,19100158,6,4
2416,19100158,2,4
2416,19100158,3,1
2417,19100160,4,2
2417,19100160,1,4
2417,19100160,8,3
2417,19100160,5,1
2418,19100161,1,2
2418,19100161,7,1
2418,19100161,8,3
2418,19100161,5,1
2418,19100161,3,5
2419,19100164,4,2
2419,19100164,2,6
2419,19100164,8,2
2420,19100165,4,5
2420,19100165,0,4
2420,19100165,1,1
2420,19100165,2,4
2421,19100166,1,2
2421,19100166,8,1
2422,19100168,4,7
2422,19100168,0,3
2422,19100168,2,2
2423,19100170,0,4
2423,19100170,1,1
2423,19100170,5,1
2424,19100171,1,3
2424,19100171,2,4
2424,19100171,7,1
2424,19100171,3,3
2425,19100172,1,1
2425,19100172,6,3
2426,19100173,7,6
2426,19100173,8,1
2427,19100174,4,1
2427,19100174,2,3
2427,19100174,7,4
2427,19100174,5,1
2427,19100174,3,3
2428,19100176,4,2
2428,19100176,2,5
2428,19100176,8,1
2429,19100177,0,1
2429,19100177,1,3
2429,19100177,5,2
2429,19100177,3,2
2430,19100178,4,3
2430,19100178,1,6
2430,19100178,6,4
2430,19100178,7,3
2431,19100179,0,3
2431,19100179,6,4
2431,19100179,2,3
2431,19100179,3,1
2432,19100181,6,2
2432,19100181,2,2
2432,19100181,7,3
2432,19100181,8,1
2432,19100181,5,4
2433,19100182,0,2
2433,19100182,1,4
2433,19100182,7,3
2434,19100183,1,2
2434,19100183,8,3
2434,19100183,5,2
2434,19100183,3,4
2435,19100184,6,3
2436,19100185,1,1
2436,19100185,7,2
2437,19100187,0,4
2437,19100187,1,1
2437,19100187,6,1
2437,19100187,2,1
2437,19100187,8,3
2438,19100188,4,1
2438,19100188,0,4
2438,19100188,1,3
2438,19100188,6,2
2438,19100188,3,2
2439,19100189,4,4
2439,19100189,1,3
2439,19100189,6,1
2439,19100189,2,4
2439,19100189,3,3
2440,19100190,1,3
2440,19100190,7,1
2440,19100190,8,1
2441,19100192,4,2
2441,19100192,0,2
2441,19100192,6,2
2441,19100192,2,1
2441,19100192,7,2
2441,19100192,5,4
2441,19100192,3,1
2442,19100194,1,1
2442,19100194,6,4
2443,19100196,0,5
2443,19100196,6,1
2443,19100196,2,1
2443,19100196,3,5
2444,19100197,3,1
2445,19100199,4,3
2445,19100199,1,2
2445,19100199,7,3
2445,19100199,5,2
2445,19100199,3,1
2446,19100200,4,2
2446,19100200,0,1
2446,19100200,1,2
2446,19100200,6,3
2447,19100203,0,1
2447,19100203,7,4
2447,19100203,5,5
2447,19100203,3,6
2448,19100205,0,1
2448,19100205,1,1
2449,19100206,0,5
2449,19100206,1,3
2449,19100206,6,5
2449,19100206,7,1
2449,19100206,8,2
2449,19100206,5,3
2449,19100206,3,8
2450,19100207,4,4
2450,19100207,0,4
2450,19100207,8,1
2451,19100208,4,3
2451,19100208,0,5
2451,19100208,2,2
2451,19100208,8,1
2451,19100208,3,6
2452,19100209,4,4
2452,19100209,6,6
2452,19100209,2,2
2452,19100209,3,4
2453,19100211,4,1
2453,19100211,3,3
2454,19100212,4,5
2454,19100212,0,3
2454,19100212,1,1
2455,19100213,0,3
2455,19100213,1,5
2455,19100213,5,3
2456,19100214,4,1
2456,19100214,1,2
2456,19100214,6,3
2456,19100214,2,2
2456,19100214,7,2
2456,19100214,5,4
2457,19100215,1,3
2457,19100215,6,1
2458,19100216,0,2
2458,19100216,6,2
2458,19100216,2,2
2459,19100219,6,1
2459,19100219,5,3
2460,19100220,1,1
2460,19100220,2,1
2460,19100220,8,2
2461,19100221,1,3
2461,19100221,2,1
2461,19100221,8,1
2462,19100223,6,3
2462,19100223,2,1
2462,19100223,8,5
2463,19100224,4,1
2463,19100224,1,4
2463,19100224,5,4
2463,19100224,3,3
2464,19100225,1,2
2464,19100225,8,4
2465,19100226,2,5
2465,19100226,7,2
2465,19100226,3,7
2466,19100228,0,3
2466,19100228,1,4
2466,19100228,6,3
2466,19100228,7,2
2467,19100229,0,2
2467,19100229,1,2
2467,19100229,6,6
2467,19100229,2,1
2467,19100229,7,1
2467,19100229,3,4
2468,19100230,,0
2469,19100231,4,3
2469,19100231,0,6
2469,19100231,1,3
2469,19100231,6,2
2470,19100233,0,3
2470,19100233,5,1
2471,19100234,0,4
2471,19100234,6,4
2471,19100234,7,2
2471,19100234,8,5
2471,19100234,5,4
2472,19100236,4,3
2472,19100236,0,3
2472,19100236,6,3
2472,19100236,5,1
2473,19100237,1,4
2473,19100237,2,2
2474,19100238,6,2
2474,19100238,5,5
2474,19100238,3,1
2475,19100240,7,1
2476,19100242,2,1
2476,19100242,8,1
2476,19100242,5,1
2477,19100245,2,3
2477,19100245,8,2
2477,19100245,5,1
2477,19100245,3,1
2478,19100246,4,3
2478,19100246,1,3
2479,19100247,6,6
2479,19100247,5,2
2479,19100247,3,4
2480,19100248,0,5
2480,19100248,7,3
2481,19100251,1,5
2481,19100251,6,2
2481,19100251,5,3
2482,19100252,4,5
2482,19100252,1,1
2482,19100252,2,2
2482,19100252,7,2
2482,19100252,5,1
2483,19100253,4,5
2483,19100253,0,4
2483,19100253,6,3
2483,19100253,2,5
2483,19100253,3,4
2484,19100255,4,5
2484,19100255,7,5
2485,19100257,4,4
2485,19100257,0,2
2485,19100257,6,4
2486,19100260,4,2
2486,19100260,2,3
2487,19100262,4,6
2487,19100262,3,2
2488,19100266,1,3
2488,19100266,6,3
2488,19100266,2,1
2488,19100266,5,5
